URL туру,Назва туру,Дата (від),Дата (до),Ціна (€),Ціна (грн),Стара ціна (€),Місць / Статус
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,16.07.2026,"20.07, понеділок",193,,214,Останні місця
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,23.07.2026,"27.07, понеділок",193,,214,
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,30.07.2026,"03.08, понеділок",193,,214,
https://adriatic-travel.com.ua/tour/vid-alp-do-palm-3-dni-v-barseloni-zaltsburg-tsyuryh#about_tour,"«Від Альп до пальм: 3 дні в Барселоні + Зальцбург, Цюрих»",04.07.2026,"12.07, неділя",469,,504,
https://adriatic-travel.com.ua/tour/vid-alp-do-palm-3-dni-v-barseloni-zaltsburg-tsyuryh#about_tour,"«Від Альп до пальм: 3 дні в Барселоні + Зальцбург, Цюрих»",11.07.2026,"19.07, неділя",469,,504,
https://adriatic-travel.com.ua/tour/vid-alp-do-palm-3-dni-v-barseloni-zaltsburg-tsyuryh#about_tour,"«Від Альп до пальм: 3 дні в Барселоні + Зальцбург, Цюрих»",18.07.2026,"26.07, неділя",454,,504,
https://adriatic-travel.com.ua/tour/vid-alp-do-palm-3-dni-v-barseloni-zaltsburg-tsyuryh#about_tour,"«Від Альп до пальм: 3 дні в Барселоні + Зальцбург, Цюрих»",25.07.2026,"02.08, неділя",454,,504,
https://adriatic-travel.com.ua/tour/nezabutni-momenty-v-dolomitovyh-alpah,«Незабутні моменти в Доломітових Альпах»,27.06.2026,"03.07, пятниця",418,,439,Останні місця
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",04.07.2026,"08.07, середа",302,,324,
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",11.07.2026,"15.07, середа",302,,324,
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",18.07.2026,"22.07, середа",292,,324,
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",25.07.2026,"29.07, середа",292,,324,
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",05.07.2026,"11.07, субота",322,,346,Останні місця
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",12.07.2026,"18.07, субота",322,,346,
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",19.07.2026,"25.07, субота",312,,346,Останні місця
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",26.07.2026,"01.08, субота",312,,346,
https://adriatic-travel.com.ua/tour/podaruy-sobi-amsterdam,«Подаруй собі Amsterdam!»,12.07.2026,"18.07, субота",348,,374,
https://adriatic-travel.com.ua/tour/podaruy-sobi-amsterdam,«Подаруй собі Amsterdam!»,26.07.2026,"01.08, субота",337,,374,
https://adriatic-travel.com.ua/tour/celfi-v-amsterdami,«Селфі в Амстердамі!»,20.07.2026,"25.07, субота",243,,269,
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,11.07.2026,"17.07, пятниця",468,,503,
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,25.07.2026,"31.07, пятниця",453,,503,
https://adriatic-travel.com.ua/tour/akh-miy-mylyy-amsterdam,"«Ах, мій милий Амстердам…»",12.07.2026,"17.07, пятниця",365,,392,
https://adriatic-travel.com.ua/tour/akh-miy-mylyy-amsterdam,"«Ах, мій милий Амстердам…»",26.07.2026,"31.07, пятниця",353,,392,
https://adriatic-travel.com.ua/tour/romantyka-adriatyky-horvatiya-ta-chornogoriya,«Романтика Адріатики: Хорватія та Чорногорія!»,05.07.2026,"11.07, субота",412,,442,Останні місця
https://adriatic-travel.com.ua/tour/romantyka-adriatyky-horvatiya-ta-chornogoriya,«Романтика Адріатики: Хорватія та Чорногорія!»,12.07.2026,"18.07, субота",412,,442,Останні місця
https://adriatic-travel.com.ua/tour/romantyka-adriatyky-horvatiya-ta-chornogoriya,«Романтика Адріатики: Хорватія та Чорногорія!»,19.07.2026,"25.07, субота",398,,442,Останні місця
https://adriatic-travel.com.ua/tour/romantyka-adriatyky-horvatiya-ta-chornogoriya,«Романтика Адріатики: Хорватія та Чорногорія!»,26.07.2026,"01.08, субота",398,,442,
https://adriatic-travel.com.ua/tour/podorozh-balkanamy,"«Подорож Балканами: Хорватія, Чорногорія, Албанія, Македонія та Боснія і Герцеговина»",04.07.2026,"12.07, неділя",465,,500,Останні місця
https://adriatic-travel.com.ua/tour/podorozh-balkanamy,"«Подорож Балканами: Хорватія, Чорногорія, Албанія, Македонія та Боснія і Герцеговина»",11.07.2026,"19.07, неділя",465,,500,
https://adriatic-travel.com.ua/tour/podorozh-balkanamy,"«Подорож Балканами: Хорватія, Чорногорія, Албанія, Македонія та Боснія і Герцеговина»",18.07.2026,"26.07, неділя",450,,500,Останні місця
https://adriatic-travel.com.ua/tour/podorozh-balkanamy,"«Подорож Балканами: Хорватія, Чорногорія, Албанія, Македонія та Боснія і Герцеговина»",25.07.2026,"02.08, неділя",450,,500,Останні місця
https://adriatic-travel.com.ua/tour/my-v-nitstsu-v-nitstsu-z-vitertsem,"«Ми в Ніццу, в Ніццу з вітерцем»",12.07.2026,"19.07, неділя",486,,522,
https://adriatic-travel.com.ua/tour/my-v-nitstsu-v-nitstsu-z-vitertsem,"«Ми в Ніццу, в Ніццу з вітерцем»",19.07.2026,"26.07, неділя",470,,522,
https://adriatic-travel.com.ua/tour/my-v-nitstsu-v-nitstsu-z-vitertsem,"«Ми в Ніццу, в Ніццу з вітерцем»",26.07.2026,"02.08, неділя",470,,522,
https://adriatic-travel.com.ua/tour/lazurna-perlyna-nitstsa,«Лазурна перлина - Ніцца»,11.07.2026,"19.07, неділя",489,,525,Останні місця
https://adriatic-travel.com.ua/tour/lazurna-perlyna-nitstsa,«Лазурна перлина - Ніцца»,18.07.2026,"26.07, неділя",473,,525,
https://adriatic-travel.com.ua/tour/lazurna-perlyna-nitstsa,«Лазурна перлина - Ніцца»,25.07.2026,"02.08, неділя",473,,525,
https://adriatic-travel.com.ua/tour/tirol-sertse-alp,«Тіроль - серце Альп»,10.07.2026,"15.07, середа",349,,375,
https://adriatic-travel.com.ua/tour/tirol-sertse-alp,«Тіроль - серце Альп»,24.07.2026,"29.07, середа",338,,375,
https://adriatic-travel.com.ua/tour/venetsiya-zemlya-kokhannya-i-more-char,"«Венеція - земля кохання і море чар… Портофіно, Мілан, озеро Комо»",04.07.2026,"09.07, четвер",367,,394,Останні місця
https://adriatic-travel.com.ua/tour/venetsiya-zemlya-kokhannya-i-more-char,"«Венеція - земля кохання і море чар… Портофіно, Мілан, озеро Комо»",11.07.2026,"16.07, четвер",367,,394,
https://adriatic-travel.com.ua/tour/venetsiya-zemlya-kokhannya-i-more-char,"«Венеція - земля кохання і море чар… Портофіно, Мілан, озеро Комо»",18.07.2026,"23.07, четвер",355,,394,
https://adriatic-travel.com.ua/tour/venetsiya-zemlya-kokhannya-i-more-char,"«Венеція - земля кохання і море чар… Портофіно, Мілан, озеро Комо»",25.07.2026,"30.07, четвер",355,,394,
https://adriatic-travel.com.ua/tour/svit-fantaziy-amsterdam-bryussel-paryzh-parky-rozvag,"«Світ фантазій: Амстердам, Брюссель, Париж + парки розваг!»",04.07.2026,"12.07, неділя",549,,590,
https://adriatic-travel.com.ua/tour/svit-fantaziy-amsterdam-bryussel-paryzh-parky-rozvag,"«Світ фантазій: Амстердам, Брюссель, Париж + парки розваг!»",11.07.2026,"19.07, неділя",549,,590,
https://adriatic-travel.com.ua/tour/svit-fantaziy-amsterdam-bryussel-paryzh-parky-rozvag,"«Світ фантазій: Амстердам, Брюссель, Париж + парки розваг!»",18.07.2026,"26.07, неділя",531,,590,
https://adriatic-travel.com.ua/tour/svit-fantaziy-amsterdam-bryussel-paryzh-parky-rozvag,"«Світ фантазій: Амстердам, Брюссель, Париж + парки розваг!»",25.07.2026,"02.08, неділя",531,,590,
https://adriatic-travel.com.ua/tour/zemlya-fiordiv-lodovykiv-norvehi,"«Земля фіордів, льодовиків... Норвегія...»",04.07.2026,"10.07, пятниця",563,,605,
https://adriatic-travel.com.ua/tour/zemlya-fiordiv-lodovykiv-norvehi,"«Земля фіордів, льодовиків... Норвегія...»",11.07.2026,"17.07, пятниця",563,,605,Останні місця
https://adriatic-travel.com.ua/tour/zemlya-fiordiv-lodovykiv-norvehi,"«Земля фіордів, льодовиків... Норвегія...»",18.07.2026,"24.07, пятниця",545,,605,
https://adriatic-travel.com.ua/tour/zemlya-fiordiv-lodovykiv-norvehi,"«Земля фіордів, льодовиків... Норвегія...»",25.07.2026,"31.07, пятниця",538,,605,Останні місця
https://adriatic-travel.com.ua/tour/italiyskyy-vikend-venetsiya-florentsiya-rym,"«Італійський вікенд... Венеція, Флоренція, Рим»",25.06.2026,"29.06, понеділок",262,,275,Місць немає
https://adriatic-travel.com.ua/tour/vikend-v-berlini,«Вікенд в Берліні»,03.07.2026,"06.07, понеділок",205,,220,
https://adriatic-travel.com.ua/tour/vikend-v-berlini,«Вікенд в Берліні»,10.07.2026,"13.07, понеділок",205,,220,
https://adriatic-travel.com.ua/tour/vikend-v-berlini,«Вікенд в Берліні»,17.07.2026,"20.07, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/vikend-v-berlini,«Вікенд в Берліні»,24.07.2026,"27.07, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/vikend-v-berlini,«Вікенд в Берліні»,31.07.2026,"03.08, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/polskymy-mistamy-krakiv-vrotslav-varshava-enerdzhilandiya-afryka,"«Польськими містами - Краків, Вроцлав, Варшава + Енерджіландія, Африкаріум і аквапарк»",03.07.2026,"07.07, вівторок",196,,210,
https://adriatic-travel.com.ua/tour/polskymy-mistamy-krakiv-vrotslav-varshava-enerdzhilandiya-afryka,"«Польськими містами - Краків, Вроцлав, Варшава + Енерджіландія, Африкаріум і аквапарк»",10.07.2026,"14.07, вівторок",196,,210,
https://adriatic-travel.com.ua/tour/polskymy-mistamy-krakiv-vrotslav-varshava-enerdzhilandiya-afryka,"«Польськими містами - Краків, Вроцлав, Варшава + Енерджіландія, Африкаріум і аквапарк»",17.07.2026,"21.07, вівторок",189,,210,
https://adriatic-travel.com.ua/tour/polskymy-mistamy-krakiv-vrotslav-varshava-enerdzhilandiya-afryka,"«Польськими містами - Краків, Вроцлав, Варшава + Енерджіландія, Африкаріум і аквапарк»",24.07.2026,"28.07, вівторок",189,,210,
https://adriatic-travel.com.ua/tour/polskymy-mistamy-krakiv-vrotslav-varshava-enerdzhilandiya-afryka,"«Польськими містами - Краків, Вроцлав, Варшава + Енерджіландія, Африкаріум і аквапарк»",31.07.2026,"04.08, вівторок",189,,210,
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,11.07.2026,"18.07, субота",547,,588,
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,25.07.2026,"01.08, субота",530,,588,
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,03.07.2026,"07.07, вівторок",242,,260,
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,17.07.2026,"21.07, вівторок",234,,260,
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,31.07.2026,"04.08, вівторок",234,,260,
https://adriatic-travel.com.ua/tour/try-dni-relaksu-budapesht-ehersalok-eher,"«Три дні релаксу: Будапешт, Егер, Токай + Відень»",03.07.2026,"05.07, неділя",178,,191,
https://adriatic-travel.com.ua/tour/try-dni-relaksu-budapesht-ehersalok-eher,"«Три дні релаксу: Будапешт, Егер, Токай + Відень»",10.07.2026,"12.07, неділя",178,,191,
https://adriatic-travel.com.ua/tour/try-dni-relaksu-budapesht-ehersalok-eher,"«Три дні релаксу: Будапешт, Егер, Токай + Відень»",17.07.2026,"19.07, неділя",172,,191,
https://adriatic-travel.com.ua/tour/try-dni-relaksu-budapesht-ehersalok-eher,"«Три дні релаксу: Будапешт, Егер, Токай + Відень»",31.07.2026,"02.08, неділя",172,,191,
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,03.07.2026,"06.07, понеділок",205,,220,
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,10.07.2026,"13.07, понеділок",205,,220,
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,17.07.2026,"20.07, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,24.07.2026,"27.07, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,31.07.2026,"03.08, понеділок",198,,220,
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,03.07.2026,"06.07, понеділок",202,,217,
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,10.07.2026,"13.07, понеділок",202,,217,
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,17.07.2026,"20.07, понеділок",196,,217,
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,24.07.2026,"27.07, понеділок",196,,217,
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,31.07.2026,"03.08, понеділок",196,,217,
https://adriatic-travel.com.ua/tour/italiyski-kanikuly-na-troh-moryah,«Італійські канікули на трьох морях»,04.07.2026,"10.07, пятниця",413,,444,
https://adriatic-travel.com.ua/tour/italiyski-kanikuly-na-troh-moryah,«Італійські канікули на трьох морях»,11.07.2026,"17.07, пятниця",413,,444,Останні місця
https://adriatic-travel.com.ua/tour/italiyski-kanikuly-na-troh-moryah,«Італійські канікули на трьох морях»,18.07.2026,"24.07, пятниця",400,,444,
https://adriatic-travel.com.ua/tour/italiyski-kanikuly-na-troh-moryah,«Італійські канікули на трьох морях»,25.07.2026,"31.07, пятниця",400,,444,
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,12.07.2026,"17.07, пятниця",364,,391,
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,19.07.2026,"24.07, пятниця",352,,391,
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,26.07.2026,"31.07, пятниця",352,,391,
https://adriatic-travel.com.ua/tour/podorozh-do-mrii-paryzh-ta-disneylend,«Подорож до мрії: Париж та Діснейленд»,28.06.2026,"03.07, пятниця",259,,272,Останні місця
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",18.07.2026,"27.07, понеділок",656,,728,Останні місця
https://adriatic-travel.com.ua/tour/magiya-skandynavii-fiordy-yazyk-trolya-bergen-lodovyk,"«Магія Скандинавії: Фіорди, Язик Троля, Берген, Льодовик!»",04.07.2026,"10.07, пятниця",594,,638,
https://adriatic-travel.com.ua/tour/magiya-skandynavii-fiordy-yazyk-trolya-bergen-lodovyk,"«Магія Скандинавії: Фіорди, Язик Троля, Берген, Льодовик!»",11.07.2026,"17.07, пятниця",598,,638,
https://adriatic-travel.com.ua/tour/magiya-skandynavii-fiordy-yazyk-trolya-bergen-lodovyk,"«Магія Скандинавії: Фіорди, Язик Троля, Берген, Льодовик!»",18.07.2026,"24.07, пятниця",575,,638,Останні місця
https://adriatic-travel.com.ua/tour/magiya-skandynavii-fiordy-yazyk-trolya-bergen-lodovyk,"«Магія Скандинавії: Фіорди, Язик Троля, Берген, Льодовик!»",25.07.2026,"31.07, пятниця",550,,638,Останні місця
https://adriatic-travel.com.ua/tour/davay-razom-v-amsterdam,«Давай разом в Амстердам!»,11.07.2026,"16.07, четвер",319,,343,
https://adriatic-travel.com.ua/tour/davay-razom-v-amsterdam,«Давай разом в Амстердам!»,25.07.2026,"30.07, четвер",309,,343,
https://adriatic-travel.com.ua/tour/chornohoriya-perlyna-balkanskoyi-adriatyky,«Чорногорія - перлина Балканської Адріатики»,23.06.2026,"04.07, субота",450,,,Місць немає
https://adriatic-travel.com.ua/tour/chornohoriya-perlyna-balkanskoyi-adriatyky,«Чорногорія - перлина Балканської Адріатики»,27.06.2026,"08.07, середа",450,,,Місць немає
https://adriatic-travel.com.ua/tour/morski-istorii-v-sertsi-chornogorii,«Морські історії в серці Чорногорії»,23.06.2026,"04.07, субота",410,,,Місць немає
https://adriatic-travel.com.ua/tour/morski-istorii-v-sertsi-chornogorii,«Морські історії в серці Чорногорії»,27.06.2026,"08.07, середа",410,,,Місць немає
https://adriatic-travel.com.ua/tour/vdala-ideya-vidpustka-v-chornohoriyi,«Вдала ідея - відпустка в Чорногорії»,23.06.2026,"04.07, субота",380,,,Місць немає
https://adriatic-travel.com.ua/tour/vdala-ideya-vidpustka-v-chornohoriyi,«Вдала ідея - відпустка в Чорногорії»,27.06.2026,"08.07, середа",375,,,Місць немає
https://adriatic-travel.com.ua/tour/znayomstvo-z-norvegieyu,«Знайомство з Норвегією: 4 фіорди + Язик Троля/Берген/Льодовик!»,04.07.2026,"10.07, пятниця",466,,501,Останні місця
https://adriatic-travel.com.ua/tour/znayomstvo-z-norvegieyu,«Знайомство з Норвегією: 4 фіорди + Язик Троля/Берген/Льодовик!»,11.07.2026,"17.07, пятниця",466,,501,Останні місця
https://adriatic-travel.com.ua/tour/znayomstvo-z-norvegieyu,«Знайомство з Норвегією: 4 фіорди + Язик Троля/Берген/Льодовик!»,18.07.2026,"24.07, пятниця",451,,501,Останні місця
https://adriatic-travel.com.ua/tour/znayomstvo-z-norvegieyu,«Знайомство з Норвегією: 4 фіорди + Язик Троля/Берген/Льодовик!»,25.07.2026,"31.07, пятниця",451,,501,
https://adriatic-travel.com.ua/tour/kazkovi-kanikuly-u-paryzhi-2-parky-rozvag-ta-normandiya,«Казкові канікули у Парижі + Діснейленд!»,19.07.2026,"25.07, субота",298,,331,
https://adriatic-travel.com.ua/tour/lihuriys-ke-uzberezhzhya-vidpochynok-v-zadovolennya,"«Італія під шум моря: Піран, Чінкве-Терре, Мальчезіне + 2 дні у Флоренції»",04.07.2026,"09.07, четвер",367,,394,
https://adriatic-travel.com.ua/tour/lihuriys-ke-uzberezhzhya-vidpochynok-v-zadovolennya,"«Італія під шум моря: Піран, Чінкве-Терре, Мальчезіне + 2 дні у Флоренції»",11.07.2026,"16.07, четвер",367,,394,
https://adriatic-travel.com.ua/tour/lihuriys-ke-uzberezhzhya-vidpochynok-v-zadovolennya,"«Італія під шум моря: Піран, Чінкве-Терре, Мальчезіне + 2 дні у Флоренції»",18.07.2026,"23.07, четвер",355,,394,
https://adriatic-travel.com.ua/tour/lihuriys-ke-uzberezhzhya-vidpochynok-v-zadovolennya,"«Італія під шум моря: Піран, Чінкве-Терре, Мальчезіне + 2 дні у Флоренції»",25.07.2026,"30.07, четвер",355,,394,
https://adriatic-travel.com.ua/tour/gretski-kanikuly,«Грецькі канікули (7 ночей на морі)»,28.06.2026,"07.07, вівторок",679,,,Місць немає
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,02.07.2026,"06.07, понеділок",200,,214,
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,09.07.2026,"13.07, понеділок",200,,214,Останні місця
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,16.07.2026,"20.07, понеділок",193,,214,Останні місця
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,23.07.2026,"27.07, понеділок",193,,214,
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,30.07.2026,"03.08, понеділок",193,,214,
https://adriatic-travel.com.ua/tour/eliksyr-kokhannya-paryzh-i-normandiya,«Еліксир кохання або 3 дні в Парижі: Нормандія + Ельзас»,28.06.2026,"04.07, субота",417,,438,Останні місця
https://adriatic-travel.com.ua/tour/selfi-v-paryzhi,«Селфі в Парижі та Діснейленді + Прага та Франкфурт!»,05.07.2026,"09.07, четвер",326,,350,
https://adriatic-travel.com.ua/tour/selfi-v-paryzhi,«Селфі в Парижі та Діснейленді + Прага та Франкфурт!»,12.07.2026,"16.07, четвер",326,,350,
https://adriatic-travel.com.ua/tour/selfi-v-paryzhi,«Селфі в Парижі та Діснейленді + Прага та Франкфурт!»,19.07.2026,"23.07, четвер",315,,350,
https://adriatic-travel.com.ua/tour/selfi-v-paryzhi,«Селфі в Парижі та Діснейленді + Прага та Франкфурт!»,26.07.2026,"30.07, четвер",315,,350,
https://adriatic-travel.com.ua/tour/hretski-kontrasty,«Грецькі контрасти (7 ночей на морі)»,28.06.2026,"07.07, вівторок",624,,,Місць немає
https://adriatic-travel.com.ua/tour/vizmy-mene-do-hretsiyi,«Візьми мене до Греції»,28.06.2026,"07.07, вівторок",496,,,Місць немає
https://adriatic-travel.com.ua/tour/hretsiya-moya-lyubov,«Греція - моя любов»,28.06.2026,"07.07, вівторок",494,,,Місць немає
https://adriatic-travel.com.ua/tour/kazkovymy-mistamy-amsterdam-bryussel-paryzh,"«Казковими містами: Амстердам, Брюссель, Париж»",12.07.2026,"19.07, неділя",484,,520,
https://adriatic-travel.com.ua/tour/kazkovymy-mistamy-amsterdam-bryussel-paryzh,"«Казковими містами: Амстердам, Брюссель, Париж»",19.07.2026,"26.07, неділя",468,,520,
https://adriatic-travel.com.ua/tour/kazkovymy-mistamy-amsterdam-bryussel-paryzh,"«Казковими містами: Амстердам, Брюссель, Париж»",26.07.2026,"02.08, неділя",468,,520,
https://adriatic-travel.com.ua/tour/laskavo-prosymo-v-stokgolm,«Ласкаво просимо в Стокгольм»,05.07.2026,"10.07, пятниця",349,,375,
https://adriatic-travel.com.ua/tour/laskavo-prosymo-v-stokgolm,«Ласкаво просимо в Стокгольм»,11.07.2026,"16.07, четвер",349,,375,
https://adriatic-travel.com.ua/tour/laskavo-prosymo-v-stokgolm,«Ласкаво просимо в Стокгольм»,19.07.2026,"24.07, пятниця",338,,375,
https://adriatic-travel.com.ua/tour/laskavo-prosymo-v-stokgolm,«Ласкаво просимо в Стокгольм»,25.07.2026,"30.07, четвер",338,,375,
https://adriatic-travel.com.ua/tour/baltiyskyy-duet-tallinn-ta-stokholm,«Балтійський дует: Таллінн та Стокгольм»,04.07.2026,"08.07, середа",283,,304,
https://adriatic-travel.com.ua/tour/baltiyskyy-duet-tallinn-ta-stokholm,«Балтійський дует: Таллінн та Стокгольм»,12.07.2026,"16.07, четвер",283,,304,
https://adriatic-travel.com.ua/tour/baltiyskyy-duet-tallinn-ta-stokholm,«Балтійський дует: Таллінн та Стокгольм»,18.07.2026,"22.07, середа",274,,304,
https://adriatic-travel.com.ua/tour/baltiyskyy-duet-tallinn-ta-stokholm,«Балтійський дует: Таллінн та Стокгольм»,26.07.2026,"30.07, четвер",274,,304,
https://adriatic-travel.com.ua/tour/zoloti-pisky-ispaniyi,«Золоті піски Іспанії! (6 ночей на морі)»,28.06.2026,"09.07, четвер",694,,,Останні місця
https://adriatic-travel.com.ua/tour/sharm-paryzhu-ta-rozkish-normandii,«Шарм Парижу та розкіш Нормандії + Люксембург»,12.07.2026,"18.07, субота",367,,394,
https://adriatic-travel.com.ua/tour/sharm-paryzhu-ta-rozkish-normandii,«Шарм Парижу та розкіш Нормандії + Люксембург»,19.07.2026,"25.07, субота",355,,394,
https://adriatic-travel.com.ua/tour/sharm-paryzhu-ta-rozkish-normandii,«Шарм Парижу та розкіш Нормандії + Люксембург»,26.07.2026,"01.08, субота",355,,394,
https://adriatic-travel.com.ua/tour/hvylyamy-baltiyskogo-morya-tallinn-gelsinki-stokgolm,"«Хвилями Балтійського моря: Таллінн, Гельсінкі, Стокгольм»",05.07.2026,"10.07, пятниця",372,,399,
https://adriatic-travel.com.ua/tour/hvylyamy-baltiyskogo-morya-tallinn-gelsinki-stokgolm,"«Хвилями Балтійського моря: Таллінн, Гельсінкі, Стокгольм»",11.07.2026,"16.07, четвер",372,,399,Останні місця
https://adriatic-travel.com.ua/tour/hvylyamy-baltiyskogo-morya-tallinn-gelsinki-stokgolm,"«Хвилями Балтійського моря: Таллінн, Гельсінкі, Стокгольм»",19.07.2026,"24.07, пятниця",360,,399,
https://adriatic-travel.com.ua/tour/hvylyamy-baltiyskogo-morya-tallinn-gelsinki-stokgolm,"«Хвилями Балтійського моря: Таллінн, Гельсінкі, Стокгольм»",25.07.2026,"30.07, четвер",360,,399,
https://adriatic-travel.com.ua/tour/nezabutniy-amsterdam,«Незабутній Амстердам + парк Кекенхоф»,15.07.2026,"19.07, неділя",218,,242,
https://adriatic-travel.com.ua/tour/nezabutniy-amsterdam,«Незабутній Амстердам + парк Кекенхоф»,29.07.2026,"02.08, неділя",218,,242,
https://adriatic-travel.com.ua/tour/idealna-formula-shveytsarii#program,«Ідеальна формула Швейцарії: Пілатус + Церматт+ Сан-Бернардіно та Монблан!»,05.07.2026,"11.07, субота",432,,464,Останні місця
https://adriatic-travel.com.ua/tour/idealna-formula-shveytsarii#program,«Ідеальна формула Швейцарії: Пілатус + Церматт+ Сан-Бернардіно та Монблан!»,12.07.2026,"18.07, субота",432,,464,Останні місця
