URL туру,Назва туру,Дата (від),Дата (до),Ціна (€),Ціна (грн),Стара ціна (€),Місць / Статус
https://tangotravel.com.ua/tur/u-poshukakh-dyva-makedoniia/?dateid=6297,Тур У пошуках дива - Македонія!,03.07.2026,,175,,,active
https://tangotravel.com.ua/tur/u-poshukakh-dyva-makedoniia/?dateid=6297,Тур У пошуках дива - Македонія!,07.08.2026,,175,,,active
https://tangotravel.com.ua/tur/u-poshukakh-dyva-makedoniia/?dateid=6297,Тур У пошуках дива - Македонія!,04.09.2026,,175,,,active
https://tangotravel.com.ua/tur/u-poshukakh-dyva-makedoniia/?dateid=6297,Тур У пошуках дива - Македонія!,02.10.2026,,175,,,active
https://tangotravel.com.ua/tur/tilky-italiia-venetsiia-rym-neapol-ta-florentsiia/?dateid=6891,"Тур Тільки Італія: Венеція, Верона, Рим, Неаполь та Флоренція",17.05.2026,,378,,,active
https://tangotravel.com.ua/tur/tilky-italiia-venetsiia-rym-neapol-ta-florentsiia/?dateid=6891,"Тур Тільки Італія: Венеція, Верона, Рим, Неаполь та Флоренція",14.06.2026,,378,,,active
https://tangotravel.com.ua/tur/tilky-italiia-venetsiia-rym-neapol-ta-florentsiia/?dateid=6891,"Тур Тільки Італія: Венеція, Верона, Рим, Неаполь та Флоренція",12.07.2026,,378,,,active
https://tangotravel.com.ua/tur/tilky-italiia-venetsiia-rym-neapol-ta-florentsiia/?dateid=6891,"Тур Тільки Італія: Венеція, Верона, Рим, Неаполь та Флоренція",16.08.2026,,378,,,active
https://tangotravel.com.ua/tur/tilky-italiia-venetsiia-rym-neapol-ta-florentsiia/?dateid=6891,"Тур Тільки Італія: Венеція, Верона, Рим, Неаполь та Флоренція",18.10.2026,,378,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",28.05.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",24.06.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",22.07.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",26.08.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",10.06.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",08.07.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",12.08.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",23.09.2026,,269,,,active
https://tangotravel.com.ua/tur/alpiiskyi-ekspres/?dateid=6320,"Автобусний тур Альпійський експрес: Венеція, Цюрих, Зальцбург — 5 днів від 255 € | Tango Travel",28.10.2026,,269,,,active
https://tangotravel.com.ua/tur/ua-parizh-na-desert/?dateid=6247,"Автобусний тур Париж на десерт зі Львова - Ейфелева вежа, Лувр, Версаль | TangoTravel",21.06.2026,,449,,,active
https://tangotravel.com.ua/tur/ua-parizh-na-desert/?dateid=6247,"Автобусний тур Париж на десерт зі Львова - Ейфелева вежа, Лувр, Версаль | TangoTravel",16.07.2026,,449,,,active
https://tangotravel.com.ua/tur/ua-parizh-na-desert/?dateid=6247,"Автобусний тур Париж на десерт зі Львова - Ейфелева вежа, Лувр, Версаль | TangoTravel",16.08.2026,,449,,,active
https://tangotravel.com.ua/tur/ua-parizh-na-desert/?dateid=6247,"Автобусний тур Париж на десерт зі Львова - Ейфелева вежа, Лувр, Версаль | TangoTravel",13.09.2026,,449,,,active
https://tangotravel.com.ua/tur/katalonskyi-ekspres/?dateid=6871,"Тур Каталонський експрес: Барселона, Монако, Ніцца зі Львова | TangoTravel",19.07.2026,,377,,,active
https://tangotravel.com.ua/tur/katalonskyi-ekspres/?dateid=6871,"Тур Каталонський експрес: Барселона, Монако, Ніцца зі Львова | TangoTravel",09.08.2026,,377,,,active
https://tangotravel.com.ua/tur/katalonskyi-ekspres/?dateid=6871,"Тур Каталонський експрес: Барселона, Монако, Ніцца зі Львова | TangoTravel",13.09.2026,,377,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,05.06.2026,,137,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,26.06.2026,,137,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,17.07.2026,,137,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,14.08.2026,,137,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,18.09.2026,,137,,,active
https://tangotravel.com.ua/tur/vykhidni-u-krakovi/?dateid=6299,Тур Вихідні у Кракові + Енерджіландія,16.10.2026,,137,,,active
https://tangotravel.com.ua/tur/nezvidanyi-krai-bosniia-i-hertsehovyna/?dateid=6291,"Автобусний тур Боснія і Герцеговина - Сараєво, Мостар зі Львова | TangoTravel",27.06.2026,,183,,,active
https://tangotravel.com.ua/tur/nezvidanyi-krai-bosniia-i-hertsehovyna/?dateid=6291,"Автобусний тур Боснія і Герцеговина - Сараєво, Мостар зі Львова | TangoTravel",12.08.2026,,183,,,active
https://tangotravel.com.ua/tur/nezvidanyi-krai-bosniia-i-hertsehovyna/?dateid=6291,"Автобусний тур Боснія і Герцеговина - Сараєво, Мостар зі Львова | TangoTravel",30.09.2026,,183,,,active
https://tangotravel.com.ua/tur/nezvidanyi-krai-bosniia-i-hertsehovyna/?dateid=6291,"Автобусний тур Боснія і Герцеговина - Сараєво, Мостар зі Львова | TangoTravel",21.10.2026,,183,,,active
https://tangotravel.com.ua/tur/albaniia-morska-pryhoda/?dateid=6856,Тур Албанія - морська пригода на 8 днів від 348€ зі Львова| TangoTravel,20.06.2026,,360,,,active
https://tangotravel.com.ua/tur/albaniia-morska-pryhoda/?dateid=6856,Тур Албанія - морська пригода на 8 днів від 348€ зі Львова| TangoTravel,18.07.2026,,360,,,active
https://tangotravel.com.ua/tur/albaniia-morska-pryhoda/?dateid=6856,Тур Албанія - морська пригода на 8 днів від 348€ зі Львова| TangoTravel,15.08.2026,,360,,,active
https://tangotravel.com.ua/tur/zirky-pivnochi-ryga-ta-norvezski-fiordy/?dateid=6854,Тур Зірки півночі: Стокгольм та Норвезькі фіорди!,30.06.2026,,423,,,active
https://tangotravel.com.ua/tur/zirky-pivnochi-ryga-ta-norvezski-fiordy/?dateid=6854,Тур Зірки півночі: Стокгольм та Норвезькі фіорди!,28.07.2026,,423,,,active
https://tangotravel.com.ua/tur/zirky-pivnochi-ryga-ta-norvezski-fiordy/?dateid=6854,Тур Зірки півночі: Стокгольм та Норвезькі фіорди!,23.08.2026,,423,,,active
https://tangotravel.com.ua/tur/zirky-pivnochi-ryga-ta-norvezski-fiordy/?dateid=6854,Тур Зірки півночі: Стокгольм та Норвезькі фіорди!,06.09.2026,,423,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,20.09.2026,,309,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,24.05.2026,,267,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,31.05.2026,,314,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,07.06.2026,,307,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,14.06.2026,,328,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,21.06.2026,,361,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,28.06.2026,,375,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,05.07.2026,,382,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,12.07.2026,,382,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,19.07.2026,,389,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,26.07.2026,,396,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,02.08.2026,,398,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,09.08.2026,,405,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,16.08.2026,,405,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,23.08.2026,,405,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,30.08.2026,,351,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,06.09.2026,,344,,,active
https://tangotravel.com.ua/tur/hretsiia-mizh-nebom-ta-zemleiu/?dateid=6293,Тур Греція. Між небом та землею,13.09.2026,,323,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,20.05.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,17.06.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,01.07.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,29.07.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,20.08.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,16.09.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,07.10.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,21.10.2026,,189,,,active
https://tangotravel.com.ua/tur/moyi-shveytsarski-vykhidni/?dateid=6062,Автобусний тур Мої швейцарські вихідні — 5 днів у Швейцарії від 189€ | Tango Travel,06.08.2026,,189,,,active
https://tangotravel.com.ua/tur/vypusknyy-v-hretsiyi/?dateid=8758,Випускний у Греції 2026 — 7 днів на морі від 493 € | Tango Travel,21.06.2026,,493,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",27.06.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",11.07.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",25.07.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",08.08.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",22.08.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",05.09.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",12.09.2026,,210,,,active
https://tangotravel.com.ua/tur/halkidiky-vyhidni-na-mori/?dateid=9207,"Халкідіки — вихідні на морі: автобусний тур зі Львова, ціна від 210€ | Tango Travel",20.06.2026,,210,,,active
