URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,1,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,2,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,3,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,4,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,5,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,6,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,7,,,,0
https://adriatic-travel.com.ua/tour/prekrasna-yak-madonna-donna-barselona,«Прекрасна - як мадонна! Донна Барселона!»,8,Переїзд по території Угорщини.,,"Переїзд по території Угорщини.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
Потрібні безкоштовні місця для керівника групи?
Це легко організувати! У розділі «Калькулятор цін – Вартість для груп» ви можете вказати необхідну кількість безкоштовних місць, і система автоматично врахує це у підсумковій вартості.
Якщо для групи Ви обираєте безкоштовні місця тоді діють наступні додаткові послуги для безкоштовної особи:
Обовʼязкових екскурсій для груп НЕМАЄ!
При бронюванні екскурсій разом із туром, можливі знижки до 10% (деталі у Вашого куратора)
Вже маєте прорахований тур? Зв'яжіться з нами і ми підтвердимо ціну конкурента або запропонуємо",800
https://adriatic-travel.com.ua/tour/avstriyskyy-vikend-viden-zal-tsburh-praha,"«Австрійський вікенд: Відень - Зальцбург - Прага» Виїзд зі Львова, Мукачево",1,06:00 - збір групи на з/д вокзалі м. Львова (платна стоянка з правої сторони від центрального входу ,часу (швидкого проходження кордону) пропонуємо: Прогулянку по Дунаю на кораблику: 29€; У вільний час пропонуємо факультативні екскурсії на вибір: Блискучий Відень: 25€; Легенди Відня: 21€; Імператорський палац Шонбрунн: 11€; Золота скарбниця Габсбургів: 21€; мо факультативно екскурсії на вибір: «Гальштат - райське місто древньої Австрії»: 38€; «Рай на землі - екскурсія на озера Зальцкаммергут»: 46€; й час пропонуємо одну з факультативних екскурсій на вибір: «Зальцбург на долоні»: 20€; Хелбруннський палацовий парк та потішні фонтани: 30€; тативні екскурсії на вибір: Оглядова екскурсія по Празі «Вулицями Старого міста»: 20€; Пішохідна екскурсія «Празький Град і Градчани»: 20€; Прогулянка по Влтаві: 40€; 99 років: 19€; 99 років: 15€; 99 років: 25€; 99 років: 30€; 99 років: 35€,"06:00 - збір групи на з/д вокзалі м. Львова (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - виїзд групи до Угорщини. Можливість приєднатись до групи по маршруту. 07:30 - Стрий (місце приєднання: АЗС ОККО вул. Болехівська 49) 10:30 - Мукачево (АЗС UPG, вул. Лавківська, 1) 11:30 - Чоп (АЗС ОККО) * - час приєднання орієнтований і залежить від ситуації на дорозі. Точний час приєднання повідомить керівник групи попередньо сконтактувавшись з туристами.
Перетин кордону.
При наявності часу (швидкого проходження кордону) пропонуємо: Прогулянку по Дунаю на кораблику (дор. - 29€, діти до 13.99 років - 19€) - під час екскурсії перед Вами відкриється панорама, яка вважається частиною Всесвітньої культурної спадщини: 9 мостів через Дунай, фортечна гора з Королівським палацом, ",800
https://adriatic-travel.com.ua/tour/mista-dlya-potsilunkiv-viden-venetsiya-verona,«Міста для поцілунків: Венеція-Мілан-Верона»,1,06:00 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу,"При швидкому перетині кордону пропонуємо: Прогулянку по Дунаю на кораблику: 30€; Відправлення на кораблику до Венеції + в'їзд в туристичну зону: 35€; пропонуємо факультативні екскурсії на вибір: «Романтичну прогулянку на гондолі»: 29€; «Острови лагуни — кольорова Венеція!»: 49€; «Екскурсія по Гранд-Каналу - головній вулиці Венеції»: 38€; «Відвідування з гідом Палацу Дожів»: 19€; «Невідома Венеція»: 18€; одну окрасу міста У вільний час пропонуємо: «Екскурсія на озеро Комо та Лугано»: 45€; «Бергамо, місто прекрасне!»: 35€; «Екскурсія в Дуомо: 18€; Запрошуємо на захоплюючу екскурсію «Озеро Маджоре — природна перлина Італії»: 35€; Стреза пропонуємо відвідати палац Борромео: 15€; Факультативно пропонуємо: Екускурсія в Ріва дель Гарда: 35€; ідвідування винних підвалів в Долині красунь з дегустацією вин і смачного гуляшу: 27€; 99 років: 26€; кораблику до Венеції + в'їзд в туристичну зону (35€ у дві сторони,діти до 13,99р: 30€; 99 років: 25€; 99 років: 28€; 99 років: 10€; 99 років: 20€","06:00 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - виїзд із Львова.
Перетин кордону.
Переїзд в транзитний готель .
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Венеції.
Переїзд в транзитний готель на території Італії.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Мілану
Збір групи. Переїзд в готель.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Верони.
Збір групи.
Переїзд на територію Угорщини.
Поселення в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до України.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має",800
https://adriatic-travel.com.ua/tour/nezabutnya-vidpustka-v-nimechchyni,«Незабутня відпустка в Німеччині»,1,06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"час пропонуємо факультативні екскурсії на вибір: Оглядову екскурсію по Ганноверу: 20€; и Херренхаузен – один із найвідоміших барокових садово-паркових ансамблів Європи: 25€; мо факультативні екскурсії на вибір: Кведлінбург — казкова перлина середньовіччя: 30€; Скарби гірського королівства Гарц: 36€; й час пропонуємо факультативні екскурсії на вибір: Оглядова екскурсія по Кракову: 19€; Вавельський замок: 21€; При наявності вільного часу, пропонуємо екскурсію по Вроцлаву: 19€; У вільний час пропонуємо факультативні екскурсії на вибір: «Берлінський зоопарк»: 10€; «Погляд крізь час»: 25€; «Вечірній Берлін»: 25€; «Обід в німецькій пивній»: 35€; ю! Трансфер до «Тропічного острова» в Німеччині - найбільший аквапарк на планеті: 22€; Вулиця «Червоних ліхтарів» Репербан: 20€; Прогулянка на кораблику по гавані Ельби (порт Гамбурга): 40€; Любек – місто середньовічних купців і марципану: 35€; Люнебург – місто солі, готики та середньовічного шарму: 35€; 99 років: 30€; 99 років: 20€","06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - виїзд групи зі Львова.
Перетин кордону.
Поселення в транзитному готелі на території Польщі.
Ночліг у готелі.
Сніданок.
Виселення з готелю.
Переїзд в Берлін.
Переїзд та поселення в транзитний готель.
Ночівля.
Сніданок.
Виселення з готелю.
Переїзд по території Німеччини.
Прибуття до Гамбургу.
Переїзд та поселення у готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд у Бремен. Оглядова екскурсія по Бремену (у вартості туру). Місто з багатою історією, легендами та неповторною атмосферою. Бремен, розташований на берегах річки Везер, відомий своєю середньовічною архітектурою, казковими вуличками та історією, пов’язаною з знаменитими «Бременськими музикантами».
Переїзд у Г",800
https://adriatic-travel.com.ua/tour/dolomitovi-alpy-vidpochynok-na-vershyni-nebes,«Доломітові Альпи Італії: Відпочинок на вершині небес»,1,07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"При наявності часу, пропонуємо оглядову екскурсію по місту Краків: 19€; льтативні екскурсії на вибір: «Рай на землі - екскурсія на озера Зальцкаммергут»: 45€; «Зальцбург на долоні»: 18€; Мізуріна: 45€; Факультативно пропонуємо: Полонина Сечеда і село Санта Магдалена: 55€; миттєвостями, які залишаться в пам'яті назавжди! Озеро Карецца (Lago di Carezza): 35€; Мольвено: 38€; Пропонуємо оглядову екскурсію по Тренто: 17€; Екускурсія в Ріва дель Гарда, Мальчезіно + Монте - Бальдо: 35€; ідвідування винних підвалів в Долині красунь з дегустацією вин і смачного гуляшу: 25€; 20€, трансфер: 10€","07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
07:30 - виїзд зі Львова.
Перетин кордону.
Переїзд по території Польщі.
Переїзд до Чехії.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю
Переїзд до Зальцбурга.
Вільний час.
Поселення в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд в Доломітові Альпи.
Збір групи. Поселення в готель.
Ніч в готелі.
Сніданок.
Відпочинок у Доломітових Альпах.
Повернення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Львова.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті так",800
https://adriatic-travel.com.ua/tour/krasa-bez-filtriv-zaltsburg-halshtat-ta-ozernyi-krai-zaltskammer,"«Краса без фільтрів: Зальцбург, Гальштат та озерний край Зальцкаммергут»",1,06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,При наявності пропонуємо оглядову екскурсію по місту Краків: 19€; льтативно екскурсії на вибір: «Рай на землі - екскурсія на озера Зальцкаммергут»: 46€; «Зальцбург на долоні»: 25€; акультативні екскурсії на вибір: Хелбруннський палацовий парк та потішні фонтани: 30€; «Гальштат - райське місто древньої Австрії»: 38€; ке місто древньої Австрії» пропонуємо відвідати панораму «5 пальців» у Дахштайні: 20€; АБО Льодовик Дахштайн: 35€; По дорозі пропонуємо відвідати екскурсію «Чудеса Ліхтенштейнкламму»: 25€; АБО «Айрізенвельт — крижане серце Альп»: 30€; У вільний час пропонуємо факультативні екскурсії: Прогулянка на кораблику: 40€; «Чудеса Кріммля: Водоспад і гори»: 30€; У вільний час пропонуємо факультативні екскурсії на вибір: Блискучий Відень: 25€; По дорозі пропонуємо відвідати прогулянку по Дунаю на кораблику у Будапешті: 29€; 99 років: 30€; 99 років: 19€; 99 років: 25€; 99 років: 20€; 99 років: 15€,"06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - виїзд групи до Польщі.
Перетин кордону.
При наявності пропонуємо оглядову екскурсію по місту Краків (19€). Краків - колишня столиця Польщі, одне з найпрекрасніших міст Європи. Саме тут знаходиться найбільша кількість архітектурних пам'яток країни. Історичний центр Кракова внесений до ЮНЕСКО списку Всесвітньої культурної спадщини. Під час екскурсії Ви відвідаєте Вавельський пагорб з замком і Кафедральним собором, середньовічне Старе місто з головною площею і залишками укріплень XV ст., побачите будівлю Ягеллонського університету, заснованого в 1364 р - одного з найбільших в Європі центрів науки і освіти, а всі дороги в Кракові ведуть до Ринкової площі, яку оточують чудові ка",800
https://adriatic-travel.com.ua/tour/paryzh-ta-amsterdam-zbyraye-druziv,«Париж та Амстердам збирає друзів!»,1,07:00 — збір групи на залізничному вокзалі м. Львів. Важливий момент: за день до туру керівник групи,"У вільний час пропонуємо автобусну екскурсію «Погляд крізь час»: 28€; ультативні екскурсії на вибір: «Голландський фольклор: Заансе Сханс та Волендам»: 38€; Прогулянка на кораблику по каналах Амстердаму: 23€; «Вечірній Амстердам»: 28€; 2026): 18€; омантичне місто, збудоване в формі серця, столицю Королівства Бельгії - Брюссель: 30€; вільний час пропонуємо пізнати Париж ще ближче разом з нами: Прогулянка по Сені: 25€; «Богемний Монмартр»: 28€; Вечірня програма «Вогні нічного Парижа»: 38€; Автобусна екскурсія «Бонжур, Париж»: 35€; «Серце Парижа: острів Сіте, Нотр Дам, Пантеон та Латинський квартал»: 28€; «Мистецтво краси – Лувр»: 48€; «Версаль - пишність Короля-Сонця»: 38€; Діснейленд!»: 26€; Після оглядової екскурсії пропонуємо прогулянку по Влтаві: 40€; 99 років: 10€; 99 років: 18€; 99 років: 28€; 99 років: 20€; 48€, діти: 48€; 99 років: 38€; 99 років: 48€; Особлива локація це Сад емоцій (Les Jardins d'Étretat) (оплачується додатково: 14€; 99 років: 35€","07:00 — збір групи на залізничному вокзалі м. Львів. Важливий момент: за день до туру керівник групи створює спільний чат у Viber , де ви отримаєте всі деталі: номер автобуса, точне місце збору та поради щодо речей. Протягом усього туру чат буде вашим «цифровим компасом» — там буде актуальний таймінг , геолокації точок збору та лайфхаки від керівника. Переконайтеся, що додаток встановлено, а сповіщення увімкнені!
07:30 - виїзд групи в тур. Знайомство; організаційна інформація від керівника групи.
Перетин кордону. Процедура включає паспортний та митний контроль. Для туристичних автобусів діють регламентовані правила перетину згідно з міжнародною угодою Interbus . Важливо : на території пункту пропуску суворо заборонено фото- та відеозйомку. Ознайомитися з детальними правилами перетину, пере",800
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,1,,,,0
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,2,,,,0
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,3,,,,0
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,4,,,,0
https://adriatic-travel.com.ua/tour/italiya-moya-lyubov-venetsiya-milan-verona,«Італія моя любов... Венеція-Мілан-Верона»,5,"Перетин кордону. Проходимо всі формальності й поступово усвідомлюємо, скільки краси, емоцій і яскрав",,"Перетин кордону. Проходимо всі формальності й поступово усвідомлюємо, скільки краси, емоцій і яскравих міст вмістила ця подорож. Італія вже позаду, але післясмак Венеції, Верони та Мілана точно залишиться з нами ще надовго.
Вечірнє прибуття в Україну. Повертаємося додому з відчуттям, що прожили маленьке, але дуже яскраве європейське життя — з каналами Венеції, романтикою Верони, елегантністю Мілана, келихами вина, ароматом кави й тією особливою італійською легкістю, яку хочеться забрати з собою.
До нових зустрічей! Ми не ставимо крапку, лише кому. Бо після Венеції, Верони та Мілана дуже легко зрозуміти: Італія ще точно не сказала свого останнього слова. Попереду можуть бути нові міста, нові враження і, можливо, вже наступна зустріч — із вічним і величним Римом, який теж одного дня захочеть",800
https://adriatic-travel.com.ua/tour/vid-alp-do-palm-3-dni-v-barseloni-zaltsburg-tsyuryh#about_tour,"«Від Альп до пальм: 3 дні в Барселоні + Зальцбург, Цюрих»",1,07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"При наявності часу, пропонуємо оглядову екскурсію по місту Краків: 19€; льтативні екскурсії на вибір: «Рай на землі - екскурсія на озера Зальцкаммергут»: 45€; «Зальцбург на долоні»: 18€; У вільний час пропонуємо: «Монако - центр світського життя Лазурного Берега»: 45€; уємо факультативні екскурсії на вибір: Екскурсію по Готичному кварталу Барселони: 21€; «Жаркий фламенко»: 39€; с пропонуємо факультативні екскурсії на вибір: Екскурсію «Гауді і його творіння»: 36€; Рекомендуємо екскурсію - «Святиня Іспанії - гора Монсеррат»: 46€; Екскурсія до Порт Авентура в Іспанії: 46€; онуємо факультативні екскурсії на вибір: Рекомендуємо екскурсію в Іспанське село: 31€; Цюрих: 18€; ультативні екскурсії на вибір: «Рейнський водоспад - природна перлина Швейцарії»: 36€; Або «Люцерн - Швейцарія в мініатюрі»: 36€; У вільний час пропонуємо факультативні екскурсії на вибір: На прийом до короля: 18€; Автобусна гранд-екскурсія по Мюнхену: 23€; «Мюнхен - пивна столиця»: 26€; «Лебединий замок Нойшванштайн»: 46€","07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
07:30 - виїзд зі Львова.
Перетин кордону.
Переїзд по території Польщі.
Переїзд до Чехії.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Зальцбурга.
Нічний переїзд в Ніццу.
Прибуття до Ніцци.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Барселони.
Поселення в готель за межами міста.
Ніч в готелі.
Сніданок.
Вільний час в Барселоні.
Повернення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Вільний час в Барселоні.
Нічний переїзд до Цюриха.
Прибуття до Швейцарії.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Мюнхена.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселе",800
https://adriatic-travel.com.ua/tour/nezabutni-momenty-v-dolomitovyh-alpah,«Незабутні моменти в Доломітових Альпах»,1,07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"При наявності часу, пропонуємо оглядову екскурсію по місту Краків: 19€; озі факультативно пропонуємо: «Рай на землі - екскурсія на озера Зальцкаммергут»: 45€; Факультативно пропонуємо: «Зальцбург на долоні»: 18€; Мізуріна: 50€; Факультативно пропонуємо: Оглядова екскурсія у Больцано: 20€; Мольвено: 40€; У Мольвено факультативно пропонуємо: Піднятися на гору Паганелло: 25€; ємося враженнями та, звісно, побудуємо плани на нові мандрівки! Винна дегустація: 45€; Пропонуємо оглядову екскурсію по Тренту: 20€; Екускурсія в Ріва дель Гарда, Мальчезіно + Монте - Бальдо: 35€; При наявності часу пропонуємо: Прогулянку по Дунаю на кораблику: 30€; ідвідування винних підвалів в Долині красунь з дегустацією вин і смачного гуляшу: 25€; 99 років: 26€","07:00 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
07:30 - виїзд зі Львова.
Перетин кордону.
Переїзд по території Польщі.
Переїзд до Чехії.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю
Переїзд в Зальцбург.
Прибуття до Зальцбурга.
Поселення в транзитний готель.
Ніч в готелі.
Сніданок.
Переїзд в Доломітові Альпи
Збір групи переїзд в готель.
Ніч в готелі.
Сніданок.
Відпочинок у Доломітових Альпах.
Вільний день
Повернення в готель.
Ніч в готелі.
Сніданок.
Відпочинок у Доломітових Альпах.
Ночівля в готелі.
Сніданок.
Виселення з готелю.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Львова.
Перетин кордону.
Нічне прибуття до Львова.
06:00 - збір групи на ж/д вокзалі м. Львів (платна ",800
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",1,,,,0
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",2,,,,0
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",3,,,,0
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",4,,,,0
https://adriatic-travel.com.ua/tour/alpiyska-rozkish-sloveniya-italiya-ta-avstriya,"«Альпійська розкіш: Словенія, Італія та Австрія»",5,Сніданок.,ідвідування винних підвалів в Долині красунь з дегустацією вин і смачного гуляшу: 25€,"Сніданок.
Виселення з готелю.
Переїзд до України
Перетин угорського кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
По дорозі факультативно пропонуємо: Насолодитися і отримати релакс в Термальних купальнях Saliris Resort - Spa & Conference Hotel - Egerszalók (трансфер + вх. квиток 31€, 3 години). Чисте повітря, гарний ландшафт, сосновий ліс і великий комплекс з лікувальною водою. Егерсалок - це невелике курортне селище в 140 км від Будапешта. Сам комплекс був побудований у 2007 році на базі гарячого джерела, що б'є на поверхню з глибини 410 м. Температура води +68°C. Стікаючи вниз, вона створила соляні пагорби із-за чого термальні купальні Еге",800
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",1,,,,0
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",2,,,,0
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",3,,,,0
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",4,,,,0
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",5,,,,0
https://adriatic-travel.com.ua/tour/pryvit-paryzh,"«Привіт Париж! (3 дні в Парижі + Нормандія, Діснейленд, Зальцбург, Гальштат, Відень та Будапешт)»",6,"Прибуття до Зальцбурга . Ранок у підніжжя Альп — це найкраща терапія. Ми потрапляємо в місто, яке оф",«Зальцбург на долоні»: 18€; ємо відвідати винні підвали в Долині красунь з дегустацією вин і смачного гуляшу: 24€; 99 років: 10€,"Прибуття до Зальцбурга . Ранок у підніжжя Альп — це найкраща терапія. Ми потрапляємо в місто, яке офіційно вважається столицею бароко та батьківщиною Моцарта.
Оглядова екскурсія по Зальцбургу (у вартості туру). Палац і парк Мірабель, музеї Моцарта, будинки Крістіана Доплера і Герберта фон Караяна , центральну вулицю Гетрайдегассе , концертні зали Festspielhäuse , монастир святого Петра, Кафедральний собор і багато іншого. В часі прогулянки по центру Зальцбурга вас не залишає відчуття нереальності того, що відбувається - так ніби ви потрапили в казку. Тут все дихає історією, тут відчувається дух Моцарта. Зальцбург вважається найзнаменитішим містом, збудованим у стилі бароко, розташованому біля північного підніжжя Альпійських гір.
У вільний час пропонуємо: «Рай на землі — екскурсія на озера ",800
https://adriatic-travel.com.ua/tour/podaruy-sobi-amsterdam,«Подаруй собі Amsterdam!»,1,06:30 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу,"При наявності часу, запрошуємо відвідати столицю Польщі — Варшаву: 19€; У вільний час пропонуємо екскурсії: Екскурсія «Погляд крізь час»: 28€; Берлінський зоопарк та акваріум: 15€; ум є одним з найвідоміших і найвидатніших акваріумів у Європі! «Вечірній Берлін»: 25€; акультативні екскурсії на вибір: «Голландський фольклор Заанс Сханс та Волендам»: 38€; ованого за старовинними рецептами! Прогулянка на кораблику по каналах Амстердаму: 23€; «Вечірній Амстердам»: 25€; «Місто музеїв — Лейден та музей ""Corpus""»: 33€; «Міста казки – Делфт + Гаага»: 38€; ід час екскурсії (!) додатково пропонуємо відвідати: Роттердам – місто Манхеттен: 18€; Сьогодні запрошуємо відвідати: «Серце Бельгії — Брюссель»: 50€; Парк атракціонів Efteling: 26€; Музей Мадам Тюссо: 23€; Рейксмузеум або Національна галерея: 23€; скурсії на вибір: Одна з найкрасивіших екскурсій Неймовірна Саксонська Швейцарія: 35€; Музей Зелені склепіння — Королівська скарбниця в Дрездені: 18€; Галерея старих майстрів або Дрезденська картинна галерея: 18€; У вільний час пропонуємо екскурсії: Королівська Прага: Градчани та Празький Град: 19€; Прогулянка по Влтаві: 40€; 99 років: 35€","06:30 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
07:00 - виїзд зї Львова.
Перетин кордону.
Переїзд по території Польщі.
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Берліна.
Нічний переїзд до Амстердама.
Ранкове прибуття в Амстердам.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд та поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Нічний переїзд до Дрездена.
Переїзд по території Німеччини.
Приїзд у Дрезден.
Приїзд до Праги.
Переїзд та поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю (Пересування на громадському транспорті, квитки за власний кошт).
Транзит по території Польщі.
Перетин кордону.
Нічне прибуття до Львова (залежно від проход",800
https://adriatic-travel.com.ua/tour/celfi-v-amsterdami,«Селфі в Амстердамі!»,1,06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"При наявності часу, запрошуємо відвідати столицю Польщі — Варшаву: 19€; У вільний час пропонуємо факультативні екскурсії: Екскурсія «Погляд крізь час»: 28€; «Королівська прогулянка — Потсдам та Сан Сусі»: 38€; «Вечірній Берлін»: 23€; акультативні екскурсії на вибір: «Голландський фольклор Заанс Сханс та Волендам»: 38€; ованого за старовинними рецептами! Прогулянка на кораблику по каналах Амстердаму: 23€; «Вечірній Амстердам»: 25€; Парк атракціонів Efteling: 26€; Прогулянка на кораблику по Влтаві з обідом: 40€; Королівська Прага: Градчани та Празький Град: 19€; Легенди та міфи Праги: 19€; Брно»: 19€; «Диво Чехії — Моравський Крас»: 20€; 19€, діти: 10€; 28€, діти: 18€; 38€, діти: 28€; 23€, діти: 18€; 23€, діти: 20€; 25€, діти: 15€; 21€, діти: 10€; 18€, діти: 10€; 25€, діти: 20€; 40€, діти: 35€","06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - в иїзд зі Львова.
Перетин кордону.
Переїзд та поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Прибуття в Берлін .
Нічний переїзд до Амстердама .
Ранкове прибуття до Амстердама .
Переїзд в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Вільний день в Амстердамі.
Нічний переїзд до Чехії .
Зупинка на сніданок.
Переїзд до Праги .
Поселення в готель.
Повернення в готель (пересування по місту на громадському транспорті за власні кошти) .
Ніч в готелі .
Сніданок.
Виселення з готелю.
Переїзд до Львова .
Перетин кордону.
Прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовн",800
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,1,,,,0
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,2,,,,0
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,3,,,,0
https://adriatic-travel.com.ua/tour/slidamy-vikingiv-stokgolm-oslo,«Слідами вікінгів: Стокгольм + Осло»,4,,,,0
